Date,Close,High,Low,Open,Volume
2016/9/21,4853.75,4858.569824,4797.899902,4826.580078,2001890000
2016/9/22,4891.359863,4895.5,4876.370117,4879.279785,1914550000
2016/9/23,4858.910156,4882.419922,4853.410156,4881.450195,1762700000
2016/9/26,4817.169922,4837.339844,4812.319824,4830.169922,1672190000
2016/9/27,4866.709961,4868.379883,4811.279785,4813.890137,1754700000
2016/9/28,4875.27002,4877.299805,4850.040039,4871.839844,1788240000
2016/9/29,4838.299805,4875.52002,4819.02002,4868.459961,1946150000
2016/9/30,4875.700195,4889.22998,4846.899902,4856.100098,2063260000
2016/10/3,4866.629883,4872.140137,4848.209961,4864.629883,1606460000
2016/10/4,4859.470215,4891.5,4841.720215,4880.569824,1711810000
2016/10/5,4877.75,4891.350098,4870.810059,4872.97998,1755640000
2016/10/6,4873.919922,4883.970215,4851.529785,4871.950195,1655480000
2016/10/7,4864.52002,4884.700195,4840.930176,4883.939941,1647330000
2016/10/10,4893.77002,4904.720215,4885.589844,4887.72998,1365600000
2016/10/11,4821.910156,4890.169922,4804.240234,4890.169922,1822980000
2016/10/12,4819.640137,4836.549805,4806.330078,4824.27002,1567930000
2016/10/13,4803.100098,4816.330078,4760.069824,4785.589844,1737720000
2016/10/14,4808.47998,4845.990234,4806.72998,4828.899902,1593610000
2016/10/17,4796.169922,4814.879883,4790.450195,4808.470215,1427060000
2016/10/18,4839.720215,4860.680176,4837.310059,4849.910156,1476970000
2016/10/19,4836.609863,4845.069824,4830.680176,4833.810059,1548910000
2016/10/20,4832.709961,4842.319824,4805.839844,4831.310059,1745270000
2016/10/21,4851.859863,4853.609863,4822.779785,4836.540039,1651490000
2016/10/24,4909.970215,4911.589844,4880.77002,4884.160156,1533370000
2016/10/25,4891.450195,4911.759766,4885.899902,4908.180176,1580830000
2016/10/26,4860.589844,4886.319824,4846.439941,4863.52002,1732300000
2016/10/27,4836.450195,4885.830078,4831.689941,4883.069824,1926820000
2016/10/28,4805.589844,4848.549805,4794.069824,4820.5,1911810000
2016/10/31,4801.27002,4823.919922,4801.160156,4821.310059,1709060000
2016/11/1,4766.939941,4811.02002,4726.350098,4810.299805,1880920000
2016/11/2,4726.910156,4773.649902,4717.560059,4764.830078,2124990000
2016/11/3,4679.100098,4732.200195,4673.049805,4718.529785,2113730000
2016/11/4,4660.459961,4697.939941,4647.589844,4647.589844,2020130000
2016/11/7,4773.72998,4777.060059,4731.790039,4737.97998,1916620000
2016/11/8,4804.919922,4824.970215,4757.25,4766.47998,1739440000
2016/11/9,4825.180176,4832.950195,4747.350098,4748.910156,2827570000
2016/11/10,4747.029785,4855.790039,4685.740234,4849.709961,2986760000
2016/11/11,4751.950195,4759.830078,4711.959961,4729.140137,2290080000
2016/11/14,4702.040039,4753.27002,4677.410156,4752.609863,2371900000
2016/11/15,4764.470215,4778.649902,4727.97998,4733.569824,2159180000
2016/11/16,4792.27002,4794.569824,4742.950195,4745.029785,2066130000
2016/11/17,4826.589844,4826.75,4781.720215,4789.790039,2084710000
2016/11/18,4808.040039,4840.810059,4804.439941,4832.810059,1865770000
2016/11/21,4859,4862.22998,4819.569824,4822.029785,1748170000
2016/11/22,4873.839844,4884.629883,4861.080078,4876.919922,1890410000
2016/11/23,4853.859863,4859.669922,4832.589844,4856.720215,1617700000
2016/11/25,4870.02002,4870.899902,4853.040039,4861.470215,768080000
2016/11/28,4857.02002,4878.870117,4852.709961,4861.72998,1630150000
2016/11/29,4873.209961,4896.569824,4848.890137,4859.850098,1791760000
2016/11/30,4810.810059,4880.759766,4810.810059,4876.299805,2056060000
2016/12/1,4734.100098,4810.439941,4723.569824,4806.77002,2269790000
2016/12/2,4739.370117,4759.029785,4721.410156,4734.379883,1851030000
2016/12/5,4778.140137,4795.279785,4743.529785,4762.339844,1800570000
2016/12/6,4788.669922,4796.580078,4769.390137,4786.060059,1977480000
2016/12/7,4851.939941,4854.319824,4765.439941,4778.859863,2125370000
2016/12/8,4859.189941,4869.560059,4843.040039,4849.75,2236580000
2016/12/9,4895.899902,4897.240234,4877.180176,4878.540039,2042340000
2016/12/12,4874.299805,4882.97998,4854.27002,4878.040039,1931840000
2016/12/13,4935.839844,4960.47998,4890.149902,4893.649902,2094860000
2016/12/14,4921.220215,4955.25,4910.759766,4943.640137,1976570000
2016/12/15,4933.410156,4959.899902,4919.810059,4925.649902,2101320000
2016/12/16,4914.859863,4952.140137,4904.379883,4945.040039,3281480000
2016/12/19,4934.850098,4963,4911.75,4919.160156,1688680000
2016/12/20,4953.799805,4961.549805,4944.319824,4948.339844,1679630000
2016/12/21,4948.910156,4957.450195,4938.240234,4952.069824,1496850000
2016/12/22,4934.390137,4948.359863,4917.330078,4948.359863,1585470000
2016/12/23,4940.02002,4940.040039,4922.950195,4927.529785,1144900000
2016/12/27,4965.810059,4992.080078,4947.589844,4948.919922,1219050000
2016/12/28,4926.290039,4978.430176,4922.089844,4976.419922,1326660000
2016/12/29,4918.279785,4933.709961,4903.279785,4923.930176,1266350000
2016/12/30,4863.620117,4927.160156,4853.930176,4925.359863,1551690000
2017/1/3,4911.330078,4928.490234,4884.52002,4900.850098,1887670000
2017/1/4,4937.209961,4944.740234,4919.799805,4920.790039,1885490000
2017/1/5,4964.950195,4967.899902,4935.339844,4936.350098,1799170000
2017/1/6,5007.080078,5020.700195,4957.819824,4973.870117,1711870000
2017/1/9,5024.899902,5033.319824,5009.450195,5013.819824,1887740000
2017/1/10,5035.169922,5049.830078,5016.189941,5027.5,1798610000
2017/1/11,5050.209961,5050.209961,5012.649902,5033.879883,1960830000
2017/1/12,5041.430176,5044.370117,4995.069824,5029.279785,1805840000
2017/1/13,5059.509766,5066.950195,5045.919922,5047.560059,1611260000
2017/1/17,5044.649902,5053.200195,5029.609863,5043.069824,1759440000
2017/1/18,5055.850098,5058.200195,5039.180176,5050.259766,1686260000
2017/1/19,5051.169922,5078.410156,5041.209961,5061.100098,1809900000
2017/1/20,5063.200195,5085.339844,5050.02002,5070.149902,1750340000
2017/1/23,5065.700195,5073.240234,5035.490234,5055.970215,1652370000
2017/1/24,5101.060059,5108.220215,5068.370117,5079.609863,1808560000
2017/1/25,5151.470215,5153.180176,5129,5132.870117,1964040000
2017/1/26,5156.919922,5168.200195,5148.850098,5164.120117,1837020000
2017/1/27,5168.060059,5172.430176,5150.180176,5169.490234,1669190000
2017/1/30,5129.330078,5146.879883,5098.339844,5146.410156,1782380000
2017/1/31,5116.77002,5116.799805,5086.330078,5107.470215,2047460000
2017/2/1,5152.689941,5162.459961,5128.899902,5157.830078,2239570000
2017/2/2,5147.700195,5162.560059,5128.759766,5141.27002,2077010000
2017/2/3,5161.600098,5165.470215,5147.580078,5153.609863,1792330000
2017/2/6,5167.959961,5167.959961,5148.060059,5154.180176,1736140000
2017/2/7,5185.879883,5196.27002,5174.339844,5178.850098,1922030000
2017/2/8,5196.580078,5201.569824,5168.97998,5176.5,1947100000
2017/2/9,5212.160156,5221.620117,5196.069824,5200.169922,1948120000
2017/2/10,5226.689941,5234.27002,5212.839844,5219.810059,1867270000
2017/2/13,5256.819824,5262.419922,5241,5242.490234,1843480000
2017/2/14,5271.069824,5271.100098,5238.689941,5251.359863,1952370000
2017/2/15,5302.390137,5304.339844,5264.439941,5266.120117,2094140000
2017/2/16,5300.640137,5316.790039,5287.540039,5306.379883,1945600000
2017/2/17,5324.720215,5324.720215,5291.700195,5295.490234,1879030000
2017/2/21,5350.72998,5353.160156,5330.470215,5334.569824,1940110000
2017/2/22,5352.129883,5354.72998,5335.799805,5345.180176,1874710000
2017/2/23,5332.370117,5358.529785,5309.990234,5358.029785,1881490000
2017/2/24,5343.310059,5343.310059,5304.009766,5305.22998,1684650000
2017/2/27,5347.549805,5347.879883,5322.140137,5330.560059,1882610000
2017/2/28,5330.310059,5347.470215,5316.700195,5344.180176,2303390000
2017/3/1,5390.990234,5398.430176,5355.379883,5368.649902,2220350000
2017/3/2,5363.259766,5387.72998,5355.529785,5386.339844,2043610000
2017/3/3,5373.47998,5373.47998,5344.47998,5355.209961,1853600000
2017/3/6,5360.310059,5368.27002,5338.609863,5352.609863,1774040000
2017/3/7,5351.279785,5373.259766,5341.430176,5348.200195,1825510000
2017/3/8,5359.810059,5375.77002,5348.72998,5351.350098,1813080000
2017/3/9,5363.97998,5370.660156,5336.080078,5355.779785,1886780000
2017/3/10,5385.899902,5394.660156,5364.100098,5390.459961,1999440000
2017/3/13,5394.569824,5396.390137,5382.02002,5387.72998,1812460000
2017/3/14,5382.169922,5384.879883,5360.700195,5382.790039,1664870000
2017/3/15,5416.25,5426.839844,5375.879883,5392.47998,1955400000
2017/3/16,5412.080078,5423.660156,5399.27002,5421.459961,1770640000
2017/3/17,5408.759766,5423.279785,5406.810059,5413.470215,3189970000
2017/3/20,5413.310059,5426.470215,5400.160156,5406.02002,1736790000
2017/3/21,5332.529785,5439.580078,5328.709961,5433.279785,2199920000
2017/3/22,5367.549805,5372.27002,5327.25,5332.640137,1860290000
2017/3/23,5355.140137,5375.430176,5346.299805,5356.709961,1746990000
2017/3/24,5364,5392.279785,5345.939941,5376.740234,1855040000
2017/3/27,5374.27002,5383.220215,5316.02002,5320.959961,1673060000
2017/3/28,5407.209961,5422.25,5363.290039,5371.899902,1823600000
2017/3/29,5430.27002,5433.359863,5405.100098,5410.140137,1722190000
2017/3/30,5439.740234,5446.509766,5425.299805,5430.310059,1732100000
2017/3/31,5436.22998,5451.5,5427.5,5430.990234,1905150000
2017/4/3,5432.200195,5453.439941,5403.310059,5440.200195,1852990000
2017/4/4,5440.410156,5441.339844,5415.299805,5415.529785,1795260000
2017/4/5,5418.52002,5479.859863,5409.040039,5447.27002,2208600000
2017/4/6,5420.879883,5435.060059,5407.870117,5423.649902,1849790000
2017/4/7,5418.370117,5434.180176,5400.080078,5420.939941,1703730000
2017/4/10,5421.680176,5442.709961,5406.580078,5423.569824,1633190000
2017/4/11,5398.399902,5422.790039,5359.140137,5413.910156,1830760000
2017/4/12,5377.029785,5399.549805,5370.240234,5394.609863,1666570000
2017/4/13,5353.589844,5398.990234,5353.589844,5370.689941,1587150000
2017/4/17,5399.200195,5399.200195,5367.589844,5369.209961,1383550000
2017/4/18,5391.660156,5405.540039,5377.910156,5383.740234,1610230000
2017/4/19,5399.640137,5431,5392.279785,5416.299805,1754240000
2017/4/20,5443.529785,5455.879883,5413.319824,5422.470215,1751490000
2017/4/21,5442.049805,5450.810059,5430.220215,5447.279785,1736420000
2017/4/24,5508.029785,5513.569824,5494.459961,5503.27002,1842880000
2017/4/25,5548.189941,5557.930176,5521.52002,5523.47998,1898120000
2017/4/26,5541.089844,5563.970215,5537.990234,5553.600098,1899570000
2017/4/27,5571.279785,5573.259766,5551.549805,5555.27002,1883610000
2017/4/28,5583.529785,5600,5575.209961,5598.470215,2005870000
2017/5/1,5629.629883,5640.47998,5600.310059,5602.439941,1763100000
2017/5/2,5644.069824,5645.080078,5625.490234,5642.410156,2162610000
2017/5/3,5625.160156,5629.779785,5608.160156,5624.879883,2152850000
2017/5/4,5626.319824,5633.490234,5606.049805,5623.569824,2059820000
2017/5/5,5646.089844,5646.089844,5619.600098,5640.779785,1903040000
2017/5/8,5659.069824,5659.069824,5638,5649.180176,1912030000
2017/5/9,5678.310059,5691.209961,5664,5667.97998,2005820000
2017/5/10,5681.680176,5683.640137,5661.439941,5681.330078,2111850000
2017/5/11,5674.220215,5675.5,5637.399902,5662.589844,1952650000
2017/5/12,5686.810059,5687.419922,5672.040039,5683.580078,1749010000
2017/5/15,5704.47998,5706.609863,5683.100098,5687.970215,1865450000
2017/5/16,5724.439941,5724.709961,5699.410156,5715.149902,2006980000
2017/5/17,5580.549805,5688.740234,5578.160156,5673.620117,2355460000
2017/5/18,5626.310059,5645.080078,5568.470215,5569.810059,2134610000
2017/5/19,5651.560059,5673.629883,5640.680176,5640.709961,1908030000
2017/5/22,5699.399902,5701.049805,5661.589844,5662.950195,1728190000
2017/5/23,5703.350098,5716.549805,5690.200195,5714.939941,1709140000
2017/5/24,5730.299805,5732.569824,5705.169922,5720.830078,1672380000
2017/5/25,5778.370117,5793.129883,5738.819824,5748.290039,1775750000
2017/5/26,5788.359863,5790.200195,5771.709961,5782.169922,1573200000
2017/5/30,5794.629883,5799.990234,5781.370117,5785.379883,1690930000
2017/5/31,5788.799805,5813.259766,5762.560059,5812.970215,2212130000
2017/6/1,5816.509766,5816.600098,5779.890137,5804.169922,1946000000
2017/6/2,5881.459961,5881.459961,5825.740234,5834.410156,1825450000
2017/6/5,5878.120117,5888.919922,5871.089844,5881.220215,1742160000
2017/6/6,5856.77002,5890.879883,5848.319824,5869.47998,1893110000
2017/6/7,5877.589844,5883.189941,5845.959961,5871.77002,1827220000
2017/6/8,5885.299805,5895.180176,5852.649902,5894.75,2134350000
2017/6/9,5741.939941,5897.689941,5657.759766,5891.669922,3154590000
2017/6/12,5708.180176,5716.200195,5633.339844,5677.160156,2588860000
2017/6/13,5751.819824,5760.540039,5709.169922,5740.209961,2063930000
2017/6/14,5727.069824,5774.200195,5682.350098,5774.120117,1949040000
2017/6/15,5700.890137,5707.370117,5634.580078,5661.359863,1870010000
2017/6/16,5681.47998,5695.740234,5656.620117,5694.209961,3133000000
2017/6/19,5772.220215,5776.370117,5724.490234,5729.540039,1989290000
2017/6/20,5726.310059,5772.169922,5725.009766,5763,2580440000
2017/6/21,5782.390137,5784.919922,5737.009766,5740.580078,2408800000
2017/6/22,5779.870117,5802.459961,5767.870117,5787.439941,2177430000
2017/6/23,5803.109863,5810.310059,5759.700195,5775.029785,4164310000
2017/6/26,5777.589844,5845.149902,5765.870117,5832.310059,2155460000
2017/6/27,5671.600098,5761.040039,5671.600098,5752.720215,2189250000
2017/6/28,5753.029785,5757.22998,5660.529785,5693.47998,2077390000
2017/6/29,5653.02002,5723.660156,5599.439941,5723.310059,2410510000
2017/6/30,5646.919922,5681.899902,5637.740234,5676.399902,2011720000
2017/7/3,5596.959961,5684.97998,5592.529785,5680.359863,1091030000
2017/7/5,5648.819824,5663.600098,5593.660156,5611,1874040000
2017/7/6,5597.899902,5628.839844,5579.640137,5606.419922,1993290000
2017/7/7,5656.470215,5673.02002,5618.850098,5618.850098,1712490000
2017/7/10,5694.149902,5708.620117,5650.259766,5662.709961,1681270000
2017/7/11,5709.799805,5717.910156,5667.27002,5687.029785,1812560000
2017/7/12,5778.950195,5785,5749.649902,5757.200195,1827740000
2017/7/13,5793.359863,5806.180176,5776.620117,5785.319824,1806160000
2017/7/14,5838.080078,5844.799805,5799.850098,5815.040039,1615440000
2017/7/17,5839.740234,5860.640137,5830.25,5845.819824,1563390000
2017/7/18,5880.100098,5880.549805,5818.200195,5832.919922,1773220000
2017/7/19,5916.160156,5922.370117,5895.540039,5898.399902,1867470000
2017/7/20,5921.220215,5932.609863,5896.609863,5929.580078,1850000000
2017/7/21,5921.529785,5921.529785,5890.25,5905.600098,1807110000
2017/7/24,5941.370117,5950.580078,5912.740234,5920.930176,1748140000
2017/7/25,5930.649902,5945.060059,5916.290039,5927.100098,1930840000
2017/7/26,5950.72998,5954.379883,5939.169922,5944.160156,1996680000
2017/7/27,5917.029785,5995.77002,5847.049805,5994.02002,2501400000
2017/7/28,5908.919922,5918.310059,5868.919922,5883.700195,1877100000
2017/7/31,5880.330078,5932.370117,5871.790039,5928.680176,1898830000
2017/8/1,5895.169922,5905.290039,5880.450195,5900.640137,1821780000
2017/8/2,5914.22998,5936.149902,5859.620117,5934.069824,2115870000
2017/8/3,5891.200195,5917.470215,5879.720215,5915.72998,2124100000
2017/8/4,5899.910156,5912.560059,5877.060059,5899.689941,1908930000
2017/8/7,5934.72998,5936.790039,5903.75,5909.450195,1704010000
2017/8/8,5926.350098,5972.930176,5910.5,5922.640137,1931490000
2017/8/9,5919.390137,5920.959961,5866.169922,5879.549805,2037810000
2017/8/10,5788.189941,5887.27002,5783.359863,5880.140137,2214990000
2017/8/11,5831.529785,5844.609863,5785.259766,5792.319824,1799780000
2017/8/14,5908.169922,5916.330078,5878,5878.640137,1702570000
2017/8/15,5907.72998,5919.75,5893.850098,5917.290039,1582560000
2017/8/16,5917.419922,5944.97998,5899.560059,5920.680176,1809070000
2017/8/17,5796.319824,5903.870117,5796.319824,5896.319824,2052940000
2017/8/18,5790.910156,5831.080078,5770.140137,5803.899902,1968470000
2017/8/21,5786.540039,5804.299805,5750.5,5791.040039,1582990000
2017/8/22,5873.330078,5879,5817.02002,5817.290039,1599760000
2017/8/23,5851.779785,5864.779785,5840.709961,5842.160156,1535320000
2017/8/24,5834.439941,5871.870117,5802.77002,5863.990234,1618660000
2017/8/25,5822.529785,5870.470215,5815.600098,5854.310059,1445590000
2017/8/28,5838.080078,5852.799805,5821.870117,5839.27002,1565110000
2017/8/29,5862.140137,5871.790039,5785.220215,5785.290039,1639810000
2017/8/30,5932.899902,5940.569824,5865.339844,5870.879883,1717060000
2017/8/31,5988.600098,5995.450195,5945.950195,5948.740234,1889500000
2017/9/1,5987.899902,6009.609863,5972.27002,6001.819824,1489120000
2017/9/5,5932.72998,5980.910156,5890.25,5966.640137,1889620000
2017/9/6,5951.129883,5964.379883,5909.919922,5949.540039,1902720000
2017/9/7,5964.310059,5980.149902,5943.890137,5960.439941,2000910000
2017/9/8,5913.370117,5958.810059,5907.959961,5957.189941,1786070000
2017/9/11,5980.529785,5990.870117,5960.870117,5962.350098,1819310000
2017/9/12,5995.640137,6002.970215,5968.089844,5998.75,1747620000
2017/9/13,6004.379883,6004.470215,5974.879883,5982.850098,1944630000
2017/9/14,5968.819824,5997.22998,5965.060059,5981.850098,1817840000
2017/9/15,5988,6009.450195,5957.850098,5965.660156,2827910000
2017/9/18,5981.120117,6012.950195,5963.169922,5997.509766,1881900000
2017/9/19,5991.080078,5998.240234,5971.169922,5991.930176,1816080000
2017/9/20,5973.609863,5994.529785,5927.700195,5987.720215,2083580000
2017/9/21,5934.910156,5965.600098,5915.740234,5965.600098,1779600000
2017/9/22,5932.319824,5937.589844,5911.47998,5912.200195,1648690000
2017/9/25,5867.350098,5908.569824,5839.890137,5904.060059,2061150000
2017/9/26,5881.339844,5908.470215,5862.990234,5893.180176,1935990000
2017/9/27,5937.790039,5957.75,5900.350098,5912.959961,2068400000
2017/9/28,5933.069824,5939.220215,5908.620117,5920.649902,1882790000
2017/9/29,5979.299805,5980.220215,5930.819824,5941.779785,1970720000
2017/10/2,5981.919922,6005.200195,5955.830078,5988.959961,1984400000
2017/10/3,5995.060059,5999.189941,5976.649902,5986.850098,1972760000
2017/10/4,5998.839844,6009.810059,5976.120117,5983.310059,1941470000
2017/10/5,6057.140137,6059.209961,6014.77002,6018.27002,1888970000
2017/10/6,6064.569824,6064.669922,6037.02002,6037.439941,1752170000
2017/10/9,6058.529785,6078.810059,6051.330078,6071.959961,1494160000
2017/10/10,6063.52002,6084.140137,6036.720215,6078.27002,1802480000
2017/10/11,6081.25,6082.25,6052.439941,6062.72998,1837860000
2017/10/12,6069.990234,6093.759766,6063.470215,6072.209961,2020330000
2017/10/13,6092.450195,6100.060059,6087.029785,6094.720215,1761700000
2017/10/16,6114.529785,6115.529785,6095.629883,6108.660156,1632240000
2017/10/17,6122.609863,6122.819824,6103.660156,6111.319824,1653160000
2017/10/18,6114.350098,6129.490234,6106.850098,6128.910156,1738060000
2017/10/19,6092.620117,6092.870117,6051.470215,6074.279785,1847020000
2017/10/20,6108.819824,6122.560059,6102.160156,6114.459961,1812220000
2017/10/23,6067.830078,6122.240234,6061.080078,6122.240234,1813080000
2017/10/24,6080.220215,6090.890137,6057.689941,6078.02002,1852610000
2017/10/25,6055.040039,6087.580078,6011.240234,6069.350098,2205790000
2017/10/26,6037.870117,6066.609863,6035.959961,6056.049805,2125640000
2017/10/27,6213.470215,6223.52002,6129.799805,6138.22998,2414520000
2017/10/30,6227.589844,6250.850098,6202.529785,6209.799805,2015920000
2017/10/31,6248.560059,6258.419922,6229.149902,6241.879883,2054220000
2017/11/1,6248.649902,6276.669922,6224.580078,6274.259766,2074230000
2017/11/2,6236.390137,6243.740234,6194.580078,6238.290039,2282300000
2017/11/3,6295.580078,6297.620117,6237.649902,6266.189941,2203880000
2017/11/6,6313.609863,6318.580078,6291.839844,6292.149902,2173120000
2017/11/7,6320.779785,6328.580078,6299.529785,6314.689941,2209280000
2017/11/8,6345.810059,6346.97998,6308.620117,6319.029785,2121340000
2017/11/9,6312.209961,6315.160156,6248.290039,6295.290039,2243500000
2017/11/10,6309.069824,6313.169922,6284.220215,6297.149902,1979120000
2017/11/13,6316.180176,6325.180176,6285.970215,6286.009766,1976460000
2017/11/14,6293.640137,6300.459961,6263.77002,6293.330078,1988230000
2017/11/15,6258.359863,6276.799805,6227.990234,6261.27002,1923730000
2017/11/16,6339.140137,6352.470215,6293.459961,6293.459961,2020380000
2017/11/17,6314.509766,6345.560059,6308.47998,6343.640137,2009220000
2017/11/20,6308.609863,6324.589844,6301.879883,6319.569824,1811750000
2017/11/21,6378.629883,6380.069824,6336.259766,6336.910156,1891960000
2017/11/22,6386.120117,6391.160156,6371.75,6384.129883,1589150000
2017/11/24,6409.290039,6410.77002,6389.399902,6393.330078,872110000
2017/11/27,6405.970215,6420.209961,6392.009766,6409.52002,1781550000
2017/11/28,6422.560059,6426.040039,6385.319824,6419.47998,2003840000
2017/11/29,6311.379883,6412.689941,6279.370117,6412.689941,2456990000
2017/11/30,6365.560059,6374.189941,6321.430176,6337.339844,2468530000
2017/12/1,6337.870117,6365.299805,6244.839844,6325.609863,2302140000
2017/12/4,6263.700195,6380.77002,6256.810059,6380.680176,2427170000
2017/12/5,6265.109863,6337.060059,6235.77002,6242.470215,2085760000
2017/12/6,6293.049805,6304.100098,6234.220215,6243.720215,1901770000
2017/12/7,6316.279785,6333.290039,6290.649902,6300.640137,1953740000
2017/12/8,6344.569824,6377.549805,6335.22998,6364.600098,1825640000
2017/12/11,6393.890137,6394.430176,6347.910156,6351.240234,1836780000
2017/12/12,6383.649902,6403.5,6371.689941,6389.470215,1872810000
2017/12/13,6394.669922,6416.830078,6388.410156,6405.410156,1931090000
2017/12/14,6389.910156,6423.680176,6386.25,6407.259766,1990090000
2017/12/15,6466.319824,6470.919922,6405.029785,6405.149902,3529590000
2017/12/18,6513.27002,6522.700195,6495.180176,6504.890137,2150580000
2017/12/19,6480.669922,6510.870117,6462.790039,6505.359863,2084190000
2017/12/20,6472.47998,6504.549805,6447.930176,6504.549805,1888140000
2017/12/21,6472.689941,6501.52002,6467.779785,6481.080078,1827410000
2017/12/22,6465.169922,6467.830078,6449,6462.549805,1541880000
2017/12/26,6433.160156,6438.240234,6407.990234,6427.319824,1301000000
2017/12/27,6435.149902,6448.939941,6425.919922,6437.060059,1411010000
2017/12/28,6441.419922,6452.069824,6432.680176,6449.529785,1319870000
2017/12/29,6396.419922,6442.529785,6396.419922,6439.910156,1575290000
2018/1/2,6511.339844,6513.02002,6417.75,6431.589844,1929700000
2018/1/3,6575.799805,6579.25,6519.259766,6520.029785,2173130000
2018/1/4,6584.580078,6603.169922,6576.919922,6595.75,2103220000
2018/1/5,6653.290039,6654.97998,6605.029785,6613.129883,2024000000
2018/1/8,6676.629883,6680.319824,6649.200195,6651.680176,2055010000
2018/1/9,6677.939941,6696.120117,6658.27002,6692.870117,2155810000
2018/1/10,6662.660156,6663.509766,6619.350098,6640.660156,2132430000
2018/1/11,6708.490234,6708.490234,6664.740234,6675.689941,2015170000
2018/1/12,6758.540039,6763.97998,6695.52002,6699.319824,1986600000
2018/1/16,6737.140137,6835.790039,6719.109863,6807.850098,2399790000
2018/1/17,6810.279785,6820.040039,6738.450195,6767.850098,2245910000
2018/1/18,6811.379883,6826.790039,6784.720215,6804.589844,2037410000
2018/1/19,6834.330078,6843.240234,6801.589844,6829.040039,2005470000
2018/1/22,6906.279785,6906.279785,6822.850098,6829.549805,2118310000
2018/1/23,6963.459961,6969.399902,6926.370117,6928.27002,2135840000
2018/1/24,6919.350098,6992.910156,6880.680176,6975.379883,2287320000
2018/1/25,6916.299805,6967.600098,6894.839844,6965.009766,2081380000
2018/1/26,7022.970215,7022.970215,6941.47998,6956.660156,2080700000
2018/1/29,6988.319824,7020.640137,6974.700195,7000.680176,2114420000
2018/1/30,6930.72998,6958.790039,6894.629883,6910.390137,2183420000
2018/1/31,6949.990234,6983.609863,6915.47998,6972.810059,2428990000
2018/2/1,6901.5,6970.77002,6879.02002,6910.569824,2311180000
2018/2/2,6760.290039,6889.069824,6756.540039,6866.379883,2607160000
2018/2/5,6495.919922,6807.959961,6495.390137,6687.470215,3143210000
2018/2/6,6665.97998,6673.410156,6370.47998,6378.600098,3148270000
2018/2/7,6582.02002,6716.25,6581.379883,6632.97998,2380020000
2018/2/8,6306.100098,6606.049805,6304.180176,6595.810059,2730740000
2018/2/9,6412.680176,6453.430176,6164.430176,6395.160156,3165330000
2018/2/12,6523.850098,6565.279785,6424.299805,6477.040039,2250650000
2018/2/13,6553.859863,6567.620117,6478.410156,6482.77002,1830320000
2018/2/14,6675.029785,6684.149902,6520.390137,6523.259766,2217630000
2018/2/15,6794.919922,6795.919922,6665.919922,6734.339844,2124060000
2018/2/16,6770.660156,6840.600098,6758.509766,6778.279785,2037710000
2018/2/20,6779.689941,6838,6740.47998,6742.149902,1921870000
2018/2/21,6759.259766,6879.470215,6759.220215,6808.600098,1956120000
2018/2/22,6761.850098,6826.009766,6744.049805,6793.080078,1927580000
2018/2/23,6896.600098,6897.529785,6789.029785,6816.430176,1887540000
2018/2/26,6989.100098,6989.359863,6927.459961,6933.819824,1876560000
2018/2/27,6900.350098,7003.129883,6900.350098,6984.830078,2162250000
2018/2/28,6854.419922,6964.160156,6854.419922,6945.200195,2384940000
2018/3/1,6750.540039,6892.379883,6687.439941,6862.939941,2499010000
2018/3/2,6811.040039,6820.370117,6645.029785,6661.910156,2291480000
2018/3/5,6881.279785,6901.629883,6753.830078,6777.629883,2076870000
2018/3/6,6913.02002,6937.029785,6872.060059,6919.790039,2132920000
2018/3/7,6929.390137,6935.47998,6850.910156,6855.569824,2198610000
2018/3/8,6966.430176,6971,6931.350098,6955.850098,2277740000
2018/3/9,7101.180176,7101.310059,7007.299805,7014.839844,2310050000
2018/3/12,7131.120117,7156.25,7108.040039,7122.470215,2314480000
2018/3/13,7046.509766,7186.089844,7025.830078,7172.25,2459220000
2018/3/14,7040.97998,7084.069824,7012.569824,7077.850098,2112950000
2018/3/15,7030.970215,7075.549805,7010.009766,7050.660156,2008290000
2018/3/16,7019.950195,7061.669922,7011.689941,7058.120117,3089970000
2018/3/19,6864.879883,6949.02002,6806.160156,6945.970215,2352810000
2018/3/20,6885.919922,6902.22998,6845.850098,6871.089844,1976000000
2018/3/21,6853.450195,6930.700195,6828.879883,6863.290039,1999230000
2018/3/22,6682.259766,6809.939941,6679.350098,6763.939941,2370970000
2018/3/23,6508.089844,6708.580078,6507.839844,6683.189941,2455760000
2018/3/26,6753.830078,6760.649902,6538.790039,6644.399902,2341370000
2018/3/27,6529.839844,6793.5,6479.560059,6791.390137,2347480000
2018/3/28,6460.810059,6559.879883,6410.040039,6488.02002,2551950000
2018/3/29,6581.129883,6640.759766,6435.669922,6493.509766,2593390000
2018/4/2,6390.839844,6560.959961,6322.600098,6528.22998,2402670000
2018/4/3,6458.830078,6485.27002,6343.899902,6448.049805,2330900000
2018/4/4,6560.060059,6578.560059,6326.540039,6326.540039,2261580000
2018/4/5,6594.839844,6632.209961,6550.279785,6619.220215,2153030000
2018/4/6,6433.209961,6587.359863,6402.029785,6514.47998,2359780000
2018/4/9,6472.339844,6604.259766,6466.040039,6488.47998,2089220000
2018/4/10,6615.870117,6639.970215,6534.890137,6585.529785,2252020000
2018/4/11,6583.439941,6650.290039,6574.879883,6578.839844,1882090000
